CÓDIGO_INSTITUCIÓN_PADRE,CÓDIGO_INSTITUCIÓN,NOMBRE_INSTITUCIÓN,CÓDIGO_SNIES_DEL_PROGRAMA,NOMBRE_DEL_PROGRAMA,CAMPO_AMPLIO,departamentoIE,MunicipioIE,Codigo EAFIT,NombrePrograma EAFIT,CAMPO_AMPLIO_EAFIT,label,DepartamentoProgramaEAFIT,MunicipioProgramaEAFIT
2812,2812,universidad ean,4912,especializacion en gerencia de mercadeo,administracion de empresas y derecho,bogota d c,bogota d c,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2812,2812,universidad ean,106934,especializacion en inteligencia comercial y de mercadeo,administracion de empresas y derecho,bogota d c,bogota d c,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1813,1813,universidad de los andes,1554,especializacion en mercadeo,administracion de empresas y derecho,bogota d c,bogota d c,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
5802,5802,universidad ecci,110115,especializacion en gerencia estrategica de mercadeo,administracion de empresas y derecho,bogota d c,bogota d c,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1701,1702,pontificia universidad javeriana,5280,especializacion en mercadeo,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1828,1828,universidad icesi,107767,especializacion en mercadeo estrategico en medios digitales,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1830,1830,universidad autonoma de occidente,103299,especializacion en mercadeo,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1830,1830,universidad autonoma de occidente,20122,especializacion en mercadeo,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1722,1722,universidad de manizales,110363,especializacion en gerencia de mercadeo y ventas,administracion de empresas y derecho,caldas,manizales,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1806,1807,universidad libre,15322,especializacion en mercadeo,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1813,1813,universidad de los andes,8596,especializacion en mercadeo,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1830,1830,universidad autonoma de occidente,9661,especializacion en mercadeo,administracion de empresas y derecho,valle del cauca,santiago de cali,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1722,1722,universidad de manizales,7031,especializacion en gerencia de mercadeo y ventas,administracion de empresas y derecho,caldas,manizales,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1204,1204,universidad industrial de santander,102285,especializacion en gerencia de mercadeo y logistica,administracion de empresas y derecho,norte de santander,san jose de cucuta,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1204,1204,universidad industrial de santander,102283,especializacion en gerencia de mercadeo y logistica,administracion de empresas y derecho,santander,barrancabermeja,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1207,1207,universidad del tolima,54187,especializacion en gerencia de mercadeo,administracion de empresas y derecho,tolima,ibague,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1213,1213,universidad del magdalena unimagdalena,106824,especializacion en gerencia de mercadeo,administracion de empresas y derecho,magdalena,santa marta,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1707,1707,fundacion universidad de bogota jorge tadeo lozano,9070,especializacion en gerencia de mercadeo,administracion de empresas y derecho,magdalena,santa marta,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1707,1707,fundacion universidad de bogota jorge tadeo lozano,8118,especializacion en gerencia de mercadeo,administracion de empresas y derecho,cesar,valledupar,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1707,1707,fundacion universidad de bogota jorge tadeo lozano,104976,especializacion en gerencia de mercadeo,administracion de empresas y derecho,bolivar,cartagena de indias,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1707,1707,fundacion universidad de bogota jorge tadeo lozano,9061,especializacion en gerencia de mercadeo,administracion de empresas y derecho,narino,pasto,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1713,1713,universidad del norte,2848,especializacion en mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1713,1713,universidad del norte,106638,especializacion en mercadeo,administracion de empresas y derecho,magdalena,santa marta,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1714,1714,colegio mayor de nuestra senora del rosario,54564,especializacion en gerencia de mercadeo,administracion de empresas y derecho,tolima,ibague,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1734,1734,universidad de boyaca uniboyaca,20720,especializacion en gerencia de mercadeo,administracion de empresas y derecho,boyaca,tunja,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1801,1802,universidad la gran colombia,3450,especializacion en gerencia y mercadeo,administracion de empresas y derecho,quindio,armenia,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1803,1803,universidad de la salle,115928,especializacion en gerencia de mercadeo,administracion de empresas y derecho,casanare,yopal,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1804,1804,universidad autonoma del caribe uniautonoma,109788,especializacion en gerencia de mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1806,1807,universidad libre,6640,especializacion en mercadeo,administracion de empresas y derecho,santander,socorro,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1816,1816,universidad cooperativa de colombia,117305,especializacion en gerencia de mercadeo,administracion de empresas y derecho,cordoba,monteria,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1816,1818,universidad cooperativa de colombia,6730,especializacion en gerencia de mercadeo,administracion de empresas y derecho,tolima,espinal,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1823,1823,universidad autonoma de bucaramanga unab,110366,especializacion en gestion estrategica de mercadeo,administracion de empresas y derecho,santander,bucaramanga,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1823,1823,universidad autonoma de bucaramanga unab,3062,especializacion en gestion estrategica de mercadeo,administracion de empresas y derecho,santander,bucaramanga,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1832,1832,universidad tecnologica de bolivar,20208,especializacion en gerencia de mercadeo,administracion de empresas y derecho,bolivar,cartagena de indias,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2207,2207,instituto universitario de la paz,116778,especializacion en mercadeo global empresarial,administracion de empresas y derecho,santander,barrancabermeja,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2207,2207,instituto universitario de la paz,116779,especializacion en mercadeo global empresarial,administracion de empresas y derecho,santander,barrancabermeja,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2724,2724,fundacion universitaria de san gil unisangil,106463,especializacion en mercadeo estrategico,administracion de empresas y derecho,casanare,yopal,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2724,2724,fundacion universitaria de san gil unisangil,102990,especializacion en mercadeo estrategico,administracion de empresas y derecho,santander,san gil,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2810,2810,corporacion universidad de la costa cuc,105202,especializacion en mercadeo estrategico,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2812,2812,universidad ean,11290,especializacion en gerencia de mercadeo,administracion de empresas y derecho,sucre,sincelejo,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
2842,2842,corporacion universitaria reformada cur,111619,especializacion en gerencia de mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
3821,3821,corporacion universitaria politecnico costa atlantica,116425,especializacion en gerencia de mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
3821,3821,corporacion universitaria politecnico costa atlantica,116426,especializacion en gerencia de mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
4817,4817,corporacion de educacion superior del litoral,117964,especializacion en mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1804,1804,universidad autonoma del caribe uniautonoma,16120,especializacion en mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
1804,1804,universidad autonoma del caribe uniautonoma,105413,especializacion en mercadeo,administracion de empresas y derecho,atlantico,barranquilla,52431,especializacion mercadeo,Administración de Empresas y Derecho,1,,
